by what month and year did laemmle change his opinion on `` unclean pictures '' ?	0
Who is most critically ill?	1
how was support for members of the public given ?	0
the purpose of the compass-m1 satellite is similar to the purpose of what other satellite ?	0
What type of exercise should you perform in your spare time?	1
What are the three stages of epidemiological research content?	1
"What vitamins are in fresh vegetables, fruits and nuts?"	1
in what month and year did bell telephone across the country ?	0
Restrooms should be equipped with what to ensure that water supply facilities work properly?	1
how long are the harbor-fest festivities ?	0
What is the age limit for heavy/critical high-risk groups?	1
what method is mostly used in making comics ?	0
when catalan reach sardinia ?	0
"countries might change their dst policy by enactments , adjustments , and what other type of policy changes ?"	0
What should be started immediately if a pregnant woman has a low fever or dyspnea?	1
what is an example of a member of the anglican communion in america ?	0
"What is intended to draw attention to the disease, but there is no need to panic about it?"	1
who spoke german in what came to be known as estonia ?	0
"What was French President Emmanuel Macron diagnosed with on December 17, 2020?"	1
who named the constellation běidǒu ?	0
How many people were diagnosed with coronavirus disease worldwide in 2022?	1
what are the impermanent sources of positive ecclesiastical law ?	0
what is the korean word for christian ?	0
what family has the northumberland vault ?	0
"similar to systems using zoneinfo , microsoft windows calculates dst by doing what ?"	0
how is hydrogen produced as a co product ?	0
What is the population of the bronchial mucosa?	1
what are the qualifications offered ?	0
when was `` the adventures of tintin '' serialized ?	0
What should patients receive if necessary?	1
there is a high presence of what type of company in the city ?	0
what % of the population claimed social security benefits in 2006/7 ?	0
what publication reported that the arena football league was thinking about filing bankruptcy ?	0
"On October 31, 2021, the number of confirmed coronavirus disease in Turkey exceeded how many people?"	1
how many people today are roman catholics ?	0
what new territory was aquired in 1814 ?	0
What should the masks worn by suspected cases or confirmed patients be treated as?	1
in what year did he become the ceo of sony music ?	0
"On what date were the first confirmed cases of 2019 coronavirus disease reported in Dominica, Grenada, Mozambique, and Syria?"	1
Where was the first death from 2019 coronavirus disease reported?	1
How many hours of sleep per day is recommended during the novel coronavirus pneumonia epidemic?	1
"How many people were diagnosed with coronavirus disease in South Korea on March 31, 2022?"	1
How many mutations has the new coronavirus recently generated?	1
how much did comcast pay for 49 % of nbcuniversal in 2013 ?	0
A larger area of the epidemic or a number of epidemic sites in a row is called what?	1
What is the number of confirmed coronavirus disease in Japan in 2019?	1
what type of tv startions replay al = jazeera and cnn ?	0
Where was the first confirmed case of 2019 coronavirus disease reported?	1
how much did sca pay for cbs records ?	0
which group is more likely to support dst : urban workers or rural farmers ?	0
"How many confirmed cases of coronavirus disease did India have on May 17, 2021?"	1
What is the purpose of the book?	1
who convinced sun quan to make nanjing his capital ?	0
what artist performed the song `` forget you '' ?	0
who signed the decree suspending the communist party of the russian sfsr ?	0
Where was the death of Marcelo Rebelo de Sousa in 2021?	1
What is the name of the book Goethe wrote in the days of lost love?	1
what arena football league season was suspended ?	0
when did super heroes become popular again in comic books ?	0
What is the name of the novel coronavirus vaccine?	1
what body was responsible for the dissolution of the ussr ?	0
What are the major organ pathologic changes and novel coronavirus test results in early cases of the novel coronavirus pneumonia outbreak?	1
How many patients will Japan have in 2 weeks?	1
What is the treatment of MIS-C?	1
when is the earlier of the two times that christmas music on adult contemporary stations typically ends ?	0
with what sort of agencies does unfpa work ?	0
"along with geography and economics , what variable often affects how much electricity an area uses ?"	0
how many people in estonia speak estonian ?	0
How many cleans should the market operators do each day?	1
when was the first browser created ?	0
What is the name of the disease that has no significant association between cases in terms of time and place of onset Outbreak?	1
what is the main language spoken in bern ?	0
What should the elderly stay in to avoid other adverse effects on the body caused by too low or too high room temperature?	1
beginning in what century was the book of concord a central part of the lutheran church ?	0
who established the avl ?	0
who died in 1870 ?	0
what was the prevailing style of adult contemporary music in the 1970s ?	0
what are the three types of transport in nanjing ?	0
What should you not be when the spread of the Newcastle pneumonia epidemic is effectively contained?	1
How many new crown cases did India confirm in a single day?	1
What should the elderly and staff conduct?	1
unfpa groups what area in the same geographic region as the arab states ?	0
what began replacing hunting-gathering at the end of the mesolithic period ?	0
What should health care workers be asked to conduct in case of serious incidents?	1
what were the hydrogen lifted airships called ?	0
what molecular form is found in the interstellar medium ?	0
from what city did bell send his first message ?	0
in what year was shabelle media network awarded the media of the year prize ?	0
which religion will have the most followers by the year 2050 if trends continue ?	0
which direction from the island is frightus rock located ?	0
for what system was the first arena football league video game released ?	0
Which countries reported the first confirmed cases of 2019 coronavirus disease?	1
How often should air conditioning filters be cleaned and disinfected?	1
how are stops distinguished ?	0
what modern districts of estonia and latvia were annexed by the rsfsr in 1944 ?	0
what does url stand for ?	0
during what period did hunter-gatherers begin to focus food collection on a more limited range ?	0
"How many deaths were there on August 19, 2021?"	1
"what is special about wutaishan sports center , from a historical perspective ?"	0
What is one of the main factors affecting the study effect?	1
when was the second satellite for the beidou-1 system launched ?	0
what type of media decreases and internet connectivity increases ?	0
"when hydrogen is generated from natural gas , what des it produce ?"	0
how much was the sale of cbs songs ?	0
"How many people died in Iran on August 19, 2021?"	1
where do some of the country 's most prominent art groups call home ?	0
"along with pathé and the gaumont film company , what major film studio is older then universal studios ?"	0
what was berners-lee a director of ?	0
what led the national hockey league to cancel the 2004-2005 season ?	0
How many acupuncture points are selected each time?	1
what indirect benefit of dst might cause some areas to observe it even though they do n't get any direct benefits like cost or energy savings ?	0
which area has the longest history of growing radish ?	0
When should a child be seen at a fever clinic?	1
who used a semiotics method to study comics in the 1970s ?	0
What is the name of the group that can constantly exit after a certain queue is determined?	1
what is the ist ?	0
what is central catalan ?	0
what affect did this favoring of northern dialects have on other dialects ?	0
What effect prevents droplets from entering the mask to the inside?	1
What cells in the lymph nodes were reduced and necrosis was seen?	1
what is one annual event oklahoma city hosts ?	0
when did the glasgow looking glass begin ?	0
what irish term means `` drinkinghouse '' ?	0
What tests are occasionally positive for?	1
what was the fate of the lutheran manuscript printed in 1525 ?	0
the sustainable development goals are intended to change the world over what time period ?	0
How many fruits and vegetables are dark-colored?	1
boston is split between how many congressional districts ?	0
What do you need to maintain a clean living and working environment?	1
what is the closest outlet for a brewery 's beers called ?	0
who was the third emperor of the ming dynasty ?	0
How much of North and South Salvia is recommended?	1
what band was vince neil a part of ?	0
what film was known in english as going places ?	0
What is the name of the case finding and reporting that medical institutions should immediately collect specimens for nucleic acid testing or transfer them to a higher	1
when did universal make tom mix westerns ?	0
which institutions make up the catholic church ?	0
from what building was the first photophone message sent ?	0
how many major highways cross through oklahoma city ?	0
"How many people were diagnosed with coronavirus disease in the United States on January 9, 2022?"	1
what style of singing is absent from r&b played on urban adult contemporary format stations ?	0
"How many Coronavirus disease deaths did Brazil have on January 8, 2021?"	1
who bought rca ?	0
What should seniors avoid when traveling?	1
how many official rado iand tv networks does the governemt of somalia run ?	0
in what settlement is the pub known as the vine located ?	0
What type of transport does the patient travel on?	1
what was the only language many deaf people had ?	0
At what speed can windows be opened on short-distance buses?	1
when did catalan literature begin a downward trend ?	0
"How many people were diagnosed with coronavirus disease on March 28, 2022?"	1
What was the number of confirmed coronavirus disease in South Korea in 2022?	1
"what colleague of democritus , also a greek philosopher , helped him propose the particulate theory of matter ?"	0
What is the name of the hospital that is responsible for the diagnosis of novel coronavirus pneumonia?	1
the second test game was played in what arena ?	0
how many housing units were there for the 2010 census ?	0
What should a person who has had close contact with a person with suspected symptoms be placed under medical observation?	1
What is a good way to encourage each other?	1
"On what date were the first confirmed cases of coronavirus disease reported in Armenia, the Czech Republic, and Dominica?"	1
what was the name of the governor who suggested relocating the population of saint helena ?	0
the british post offices decision to use what kind of fibres hurt the flax industry ?	0
"What will not cause the previous vaccines to be ""wasted""?"	1
what is the most recent decade music from which music can be heard on a rhythmic oldies station ?	0
when did the soviet union include the final russian name for its republic in the constitution ?	0
What is the Peru 2019 Coronavirus disease death toll?	1
what are some services provided by an isp ?	0
What organ is congested and edematous?	1
saint helena has a high proportion of what kind of birds ?	0
How many people were diagnosed with coronavirus disease in Italy in 2019?	1
who owned the trademark to the portland thunder ?	0
who granted the english east company a character to govern the island ?	0
what can be learned from the study of modern hunter-gatherers ?	0
How to take Lianhua Qingfei Capsules?	1
in what city and state are its production studios located ?	0
Where were two cases of novel coronavirus pneumonia diagnosed?	1
What type of mask is recommended for travelers taking public transportation?	1
What was positive for novel coronavirus antigens and nucleic acid detection?	1
what was the name of americas first all female law school ?	0
"when hydrogen gas is in standard temperature and pressure , what form is it considered in >"	0
What is delayed because of the new coronavirus pneumonia?	1
how do chimpanzees arrange themselves in a group setting ?	0
What is the name of the treatment that can be used for children with severe or critical pregnancies?	1
What should be avoided when sneezing or coughing?	1
"what genre of music did lynda thomas , ricky martin , selena , marc anthony , enrique iglesias and luis miguel make ?"	0
on what date was the country renamed the russian socialist federative soviet republic ?	0
when did the afl development league begin ?	0
"How many confirmed cases were reported in China on February 2, 2020?"	1
what city is the de facto capital of switserland ?	0
bell investigated resonance using what ?	0
What is a nutritional value to the human body?	1
when was the biggest cathedral in switzerland built ?	0
what were licenses called that allowed spirits to be served at temporary premises ?	0
which branch of government denied the unfpa funding ?	0
with what word should you see a candle flicker or feel a puff of air ?	0
to whom did presbyterians complain in 1572 ?	0
"bell was gifted at art , poetry , and what ?"	0
"in 2005 , what country used increased health risks as rationalization for getting rid of dst ?"	0
what type of format were adult contemporary and easy listening stations meant to share ?	0
"Who should stock a certain number of medical masks, disposable gloves, hand sanitizer and cold medicine?"	1
"How many deaths from new coronary pneumonia were there on November 1, 2021?"	1
How long should people self-isolate from infected areas?	1
What is a fold facing down?	1
when were six employees found dead in a restaurants freezer ?	0
What is the population of the coronavirus?	1
in what year did walter lantz cease producing oswald cartoons for universal ?	0
on the weekend of what holiday will all teams have a bye ?	0
What do special people wear?	1
what is the name of the student newspaper ?	0
when was riba founded ?	0
What can patients take to treat novel coronavirus pneumonia?	1
how many bridges does nanjing have over the yangtze river ?	0
what was the purpose of launching the beidou-1c satellite ?	0
What can be moderately delayed for patients with radiotherapy?	1
"How many minutes did Dazhi, Lung Yu, Spleen Yu, and Kong Shen last?"	1
How did many provinces and cities in mainland China remain free of new cases of coronavirus disease in late February 2020?	1
"along with the las vegas gladiators , what prior afl team played its home games at the thomas & mack center ?"	0
Which country surpassed China in the number of confirmed cases of coronavirus disease in 2019?	1
Who is responsible for the final disinfection of a patient's home?	1
what was the largest republic in the soviet union ?	0
How much distance is there between people while on the road and in the hospital?	1
where is the national parliment housed ?	0
What should health care workers never do?	1
When did 74 countries and regions worldwide have been affected by the outbreak?	1
when was the people 's republic of china formed ?	0
what kind of human lives by collecting wild flora and fauna ?	0
"During the special period of epidemic outbreak, pregnant mothers can insist on normal what?"	1
What do medical workers become averse to doing clinical work every day?	1
who did bell invent the cord-free phone with ?	0
What do parents need to do to achieve scientific nutrition during the novel coronavirus pneumonia epidemic?	1
"What refers to a random sampling method, a representative sample of the population at a specific point in time, a specific range of the"	1
what is next to boston common ?	0
in the early 20th century it became more common to bury what kind of remains ?	0
"How many people were diagnosed with coronavirus disease on August 10, 2020?"	1
What are some of the preventive measures in public places?	1
What do children observe and experience the world through?	1
How many new cases did South Korea set in a single day?	1
what occupation is stereotypical held by soft adult contemporary listeners ?	0
Tolimumab can be used in heavy and critical cases with elevated what in laboratory tests?	1
what type of building is the abbey now considered ?	0
what type of bankruptcy was the league reportedly thinking about filing in july 2009 ?	0
what is the average hours of sunshine per year in boston ?	0
What do elderly people often dry?	1
What type of room should the isolation room be set in?	1
What do health care workers need to do without returning home?	1
What does the length of the incubation period determine?	1
What should the child and parents wear during the visit?	1
What is the optimal pH for virus replication?	1
what is the longwood medical and academic area located next to ?	0
what type of energy did bell investigate at the volta laboratory ?	0
what government body is allowed to change the dst policy in the united states back to the dates observed from 1987 to 2006 ?	0
what institution is accredited by the north central association of colleges and schools ?	0
How was the expected number of deaths for a cause of disease obtained?	1
When is the residence not recommended for use?	1
how much precipitation on average falls within the city ?	0
in which city was the stamp officially released ?	0
the vaulted undercroft beneath the monks ' dormitory has been a museum since when ?	0
Where was the first case of 2019 coronavirus disease reported?	1
when was the organ built ?	0
What country confirmed in more than 10 million people?	1
what were the beidou-1 system satellites based on ?	0
who was the president of the soviet union in 1991 ?	0
How many new coronary cases did India confirm in a single day?	1
how many primary classes were there ?	0
Where was the first case of 2019 coronavirus disease death reported?	1
what was another name for gin houses early in the 19th century ?	0
What can reduce the incidence of novel coronavirus infection and disease?	1
what agency internationally regulates dioxins ?	0
What can be used to remove parts of the elevator?	1
"When opening windows in winter, attention should be paid to avoid colds caused by the large difference between what?"	1
when was the republic of china founded ?	0
What are two types of women that need early warning for deterioration?	1
on what date was full british citizenship restored to the citizens of the island ?	0
What are the following types of methods?	1
"When rash and mucosal damage appear in pediatric patients, they need to be differentiated from what?"	1
stc stands for what ?	0
How long should you wear a mask to avoid skin damage?	1
What was the standardized mortality ratio calculated from?	1
What can be used as much as possible to reduce centralized meetings?	1
what is the term for a pub that brews and sells its own beer ?	0
which countries did the rsfsr border on the northwest ?	0
which european government contributed the most to the unfpa in 2008 ?	0
what religion is associated with seto and võro ?	0
what was the name before the city was called boston ?	0
what color bush did an anglo-saxon woman raise to indicate that her ale was done brewing ?	0
What is MIS-C similar to?	1
what does ipa stand for ?	0
where was colombia point health center located ?	0
what kind of layout did the rms st helena have ?	0
where did catalan experience defeat ?	0
how many councilors are there ?	0
what is the range of accuracy for the free service offered to civilians ?	0
What is the study of a specific range of the entire population?	1
who lives in areas not usable for agriculture ?	0
what natural rhythm is disrupted by seasonal changes ?	0
What is a curve obtained by plotting the true positive rate and false positive rate?	1
in what year did the first hydrogen cooled turbogenerator go into service ?	0
"Where was cortical cell degeneration, focal hemorrhage and necrosis seen?"	1
What is the temperature of high fever?	1
What type of hand sanitizer should be kept clean and dry?	1
what sector does the stc oversee ?	0
How many people were confirmed with Coronavirus disease in Germany in 2021?	1
what was the first day of the 2015 afl season ?	0
What type of transmission of novel coronavirus has been demonstrated in recent studies?	1
"What did some bronchial mucosal epithelium, alveolar epithelial cells and macrophages show?"	1
which direction from the island is bird island located ?	0
what led to the code of canons of the eastern churches ?	0
in what year did bell acquire a house in d.c. ?	0
When does a person with suspicious symptoms get out of the car?	1
how many millions of tons of paper are wasted in the us each year ?	0
what is the only method of travel currently available to saint helena ?	0
what afl game was broadcast on abc ?	0
How many sachets do Jinhua Qingxian granules take?	1
What is a double blind study?	1
"When will Germany close its borders with France, Austria and Switzerland?"	1
which element is the only that has different names for its isotopes ?	0
how often are elections held for the city parliament ?	0
what is the interpretation of the term ?	0
which direction from the island is lighter rock located ?	0
"What do soybeans, mushrooms, goji berries, astragalus and other foods contain?"	1
what is bell famous for inventing ?	0
What should travelers always pay attention to the prevention and control of on public transport?	1
easy listening was predominately what type of music ?	0
"what is one of the first mentions of the term christian in a non-religious work , referring to a tribe of christians ?"	0
what country outside ireland is known for having irish pubs ?	0
"with the roman road network , what were the first inns called ?"	0
which form of the phrase is more common in print publications ?	0
how many satellites will be used to test a new system of navigation signaling ?	0
in which language is the arabic element stand out more ?	0
What must be cooked before eating?	1
"How many people were infected with coronavirus disease on January 12, 2022?"	1
What should the subjects of daily follow-up visits instruct them to do?	1
What can parents do to help their children understand the concepts of viruses and illnesses?	1
what is in common with the lentgh along and across the grain of paper produced by a machine such as the fourdrinier ?	0
in what city was tree international publishing located ?	0
"Who was diagnosed with New Crown Pneumonia on January 11, 2021?"	1
when did the fcc publish its final rule on net neutrality regulations ?	0
what age group is urban ac focused towards ?	0
What is a good choice before and after meals?	1
"in 2014 , what percentage of the city identified as protestant ?"	0
What is the norm for infants under 1 year of age?	1
what is the name of the 15th century cathedral ?	0
who runs the south atlantic express ?	0
who cares for and manages the pyx chamber and chapter house ?	0
How many people were confirmed with coronavirus disease in Belgium in 2021?	1
in how many geographic regions does unfpa operate ?	0
commercial paper is commonly defined by what ?	0
What do the elderly need to do to reduce the density of flies?	1
the faneuil hall draws over how many tourists to boston each year ?	0
victor hugo and what other author helped judge the volta prize in 1880 ?	0
Where was the first confirmed case of 2019 coronavirus disease reported?	1
approximately how many people work in ou health sciences center ?	0
how many games was the regular season in 1996 ?	0
Patients with what type of hypertension should have their blood pressure measured daily?	1
What is the death toll of Coronavirus disease in Indonesia?	1
browsers typically have plug-ins to support what ?	0
in what year did the cbs corporation begin another cbs records ?	0
How should the home be maintained?	1
What is it called when a control is required to be consistent with the case on certain factors?	1
what represents a preaspirated bilabial stop ?	0
how many championships has boston won in these leagues ?	0
which time zone in europe always has a one-hour lead on central european time ?	0
How many people were diagnosed with coronavirus disease in 2019?	1
what was the first year the alexander graham bell medal was given out ?	0
"How many people were infected with coronavirus disease on January 21, 2022?"	1
how many pubs applied to be allowed to sell alcohol 24 hours a day ?	0
What is the optimal pH for virus replication?	1
what other type of endings do catalan words have ?	0
How long was the case reported in the community?	1
What is the total fat energy supply ratio?	1
What should be cleaned daily to reduce the density of flies?	1
Where was the first confirmed case of 2019 coronavirus disease reported?	1
How many sachets of Dampness and Poison Granules should you take?	1
"Who was diagnosed with New Crown Pneumonia on October 18, 2020?"	1
What should you do if you cannot disinfect your hands in time?	1
When did the new coronavirus pneumonia outbreak occur?	1
Why should garbage be cleaned daily?	1
Where was the first case of 2019 coronavirus disease death reported?	1
What type of patient will be placed in isolation for observation?	1
Where was the first case of 2019 coronavirus disease death reported?	1
who ejected the benedictines again in 1559 ?	0
how many natural isotopes does hydrogen have >	0
what kind of mattress was the president directly on ?	0
Where was the first confirmed case of coronavirus disease reported?	1
what was the rsfsr government called starting in 1946 ?	0
what age 's ideas allowed estonian writings to gain significance ?	0
on what date was arenabowl xxi played ?	0
when was the karachay autonomous oblast ended ?	0
what is the percent relationship of catalan to spanish ?	0
what act restored the full british citizenship of the citizens of saint helena ?	0
When was the first case of death from coronavirus disease reported in the Central African Republic?	1
how many schools are in boston ?	0
What should travelers pay attention to during the trip?	1
What is the term for the incidence of a disease at a general level over the years?	1
in what year was afl global created ?	0
"besides thickness , what attribute is used in stating the weight of a ream in europe ?"	0
What type of test was used to determine if a patient had pneumonia?	1
What is important to be prepared for?	1
"whether a stop was labial , coronal or velar depended on what two things ?"	0
How long does hypoxemia last?	1
What do you need to do to the elevator after disinfection is completed?	1
In what country did the number of confirmed coronavirus disease in 2019 exceed 2 million?	1
"Who was diagnosed with New Crown Pneumonia on December 15, 2020?"	1
Who should perform elevator disinfection?	1
What is more sensitive and fragile?	1
when might you hear smooth jazz on a soft ac station ?	0
in what century did public drinking regulations first exist in england ?	0
How long is the recovery period?	1
"How many new pneumonia cases were diagnosed worldwide on February 17, 2021?"	1
Which countries reported the first confirmed cases of 2019 coronavirus disease?	1
What does surveillance of diseases mean?	1
Arterial blood pH  7.25 and PaCO2 > what for more than 6 hours?	1
in what decade could one find an `` english looking '' pub trend in canada ?	0
What can you call when self-adjustment is difficult?	1
what year did the construction of the church begin ?	0
What will help to differentiate the treatment and control of NCCP?	1
who operates logan airport ?	0
How many strangers should you avoid riding in the elevator?	1
What should be done to prevent overexertion?	1
"who is the executive leader of nanjing , working under the secretary ?"	0
"how many of carl laemmle , sr. 's relatives were working for universal as of 1928 ?"	0
to what kind of group does the delayed return system belong ?	0
on what date was the billboard easy listening chart first published ?	0
who runs saint helena online ?	0
what continental european country has pubs that would be familiar to a briton ?	0
in what year was clive davis let go at cbs records group ?	0
what does the symbol p represent ?	0
what is the tilt of the earth that causes solar time to change called ?	0
What is the name of the problem with consciousness?	1
What did the World Health Organization name the seventh member of the coronavirus family?	1
"In case of human-machine dyssynchrony, raw rhubarb 510g and mannitol 510g can be"	1
how many feet above sea level is the city of boston ?	0
In what country did the number of confirmed coronavirus disease in 2019 exceed 1 million?	1
How many people died in Brazil in March of 2021?	1
What should public transport staff do to prevent pneumonia?	1
what is the name of the area of land around nanjing ?	0
How many deaths were reported in the United States in 2019?	1
what does an upstream isp provide for an isp ?	0
where did bell go the day after trying to find the bullet ?	0
when did the alternative comics movement begin ?	0
What does a patient feel when seeing a patient in great pain and not being able to save his life despite his best efforts?	1
what ranking in the country does greater boston metro hold as far as economy ?	0
What is it called when a control is required to be consistent with the case on certain factors?	1
How many people were confirmed in Germany?	1
How many cleans do the market operators do after the close of business each day?	1
What should Isolated persons wear when they develop symptoms?	1
where is massachusetts general hospital located ?	0
What type of pneumonia has poor pulmonary retensionability?	1
what is the frequency of the beidou-1 system ?	0
what radio programming genre is sometimes confused with the hot adult contemporary tracks chart ?	0
"On September 15, 2021, the number of confirmed coronavirus disease in Malaysia exceeded how many people?"	1
what is the name of boston colleges radio station ?	0
who was the member of parliament who brought a bill about daylight saving time to the house of commons in 1908 ?	0
What do the duties of medical workers in this epidemic dictate?	1
How much sodium chloride injection 250ml plus Xiyampin injection lOOmg twice a day?	1
in what country is `` the welcome inn '' frequently used as a name for pubs ?	0
which company took over the channels vacated by saint fm ?	0
How many people were diagnosed with coronavirus disease worldwide in 2022?	1
how many weeks after policy 's resignation did the avengers fold ?	0
How long is the course of treatment?	1
boston was admired for what kind of life ?	0
What distance should the caregiver maintain from close contacts?	1
what is the approximate modern value of two guineas in 1830 ?	0
who ordered the construction of the church ?	0
What should a preventive interview for stress be conducted along with?	1
"What does Nasal flapping, trigeminal sign mean?"	1
how many republics made up the ussr by the end of 1922 ?	0
"How many people were diagnosed with coronavirus disease on January 7, 2022?"	1
What is an important basis for determining the duration of isolation of patients with infectious diseases?	1
what river is nanjing associated with ?	0
who wrote tirant lo blanc ?	0
boston is internationally known for education and medicine because of its many what ?	0
what is the permanence of hunter-gatherer settlements ?	0
what artist released the best selling album of the 1970s ?	0
What is the rotational model based on?	1
what is a term for pubs that serve restaurant-quality food ?	0
who broke up the karachays ' oblast ?	0
what principles usually govern the estonian orthography ?	0
modern browser support standards-based and defacto what ?	0
how many municiplaities are in bern ?	0
What is the division of the epidemic area?	1
what temperature does hydrogen react with these elements ?	0
what year was the development and economic planning department formed ?	0
"How many new cases of coronavirus disease did Korea add on March 17, 2022?"	1
What is the study of the distribution of diseases and health conditions in the population and the factors that influence them?	1
what are the legislative systems of various lutheran institutions called ?	0
Where did Afghanistan rank in the number of coronavirus disease confirmations?	1
who has rejected wilmsen 's arguments ?	0
What is discarded in the medical garbage can?	1
"What are the XIII. Discharge management, discharge management, and discharge management?"	1
How long prior to the onset of the disease did a person have contact with a person with a novel coronavirus infection?	1
"How many deaths were there in South Korea on March 31, 2022?"	1
How long is an outbreak in the community?	1
What is the main focus of case selection?	1
who was william goetz 's father-in-law ?	0
How do patients with stable chronic diseases prepare their medications?	1
How many people were diagnosed with coronavirus disease in the United States in 2019?	1
What does chest imaging show in a short period of time?	1
"besides the endurance running hypothesis , what other theory of food collection is there ?"	0
for hydrogen what is the enthalpy of combustion ?	0
Where were the first confirmed cases of 2019 coronavirus disease reported?	1
who won a victory at boulogne-sur-mer harbour ?	0
What should patients with stable chronic diseases do?	1
what remains an important sector ?	0
What should the elevator be stopped and warning signs set?	1
in what year did sca buy cbs records ?	0
In what country is Coronavirus disease confirmed in more than 10 million people?	1
where do computers usually use utc ?	0
What are two types of examinations?	1
what race is the target demographic of urban ac radio ?	0
in what periodical was the new sovereign status of the russian federation first published ?	0
what is the catalan verbal system common to ?	0
which representative criticized the the state department investigation ?	0
what fares do most pubs offer ?	0
what did the aftermath of the crusades end up delaying in estonia ?	0
who acquired mercury records -lrb- us -rrb- ?	0
What type of items do you regularly share with others?	1
where is the executive body held ?	0
who was the last resident of longwood house before napoleon iii took it over ?	0
What is recommended for hand hygiene after entering a public place and returning to the vehicle?	1
Where was the first case of 2019 coronavirus disease death reported?	1
What should medical and nursing staff wear when engaged in medical treatment activities?	1
How long should a co-passenger be under medical observation?	1
which government was overthrown during the october revolution ?	0
Where was the first case of 2019 coronavirus disease death reported?	1
what department stores merged to form macy 's ?	0
what river was the city near ?	0
"prior to his work in america , where was joe pasternak employed ?"	0
where were aristocrats buried from the middle ages ?	0
what important part of daily life might be disturbed because of dst changing what time you go to bed ?	0
when was the national government of china moved to chungking ?	0
"along with the mongolian people 's republic and the people 's republic of china , what country did the rsfsr border to its southeast ?"	0
what do hydrides that are bridging ligands link up ?	0
What is the name of a family member who shows suspicious symptoms?	1
what does climate produce in hunter-gatherer societies ?	0
when are these useful ?	0
what added complexity do people working across time zones have to keep track of ?	0
what types of stakeholders consulted on the bill to enact the national communications act ?	0
what century is the first papermaking process attributed to ?	0
what are the three creeds martin studied ?	0
Who was the Chinese Foreign Ministry spokesman?	1
Who was diagnosed with New Crown Pneumonia in 2020?	1
"along with the local police , what profession is given as an example of someone who might use the snug ?"	0
what company did barry weiss move to ?	0
on what day did bell go back to boston ?	0
what year did diana 's peak officially become a state park ?	0
what does saint helena have the most expensive of ?	0
What is an extremely rare mode of transmission for non-medical personnel?	1
What type of imaging is used in the novel coronavirus vaccine?	1
what percent of the population speaks german ?	0
true aspirated consonants are considered what ?	0
how is childcare viewed in a hunter-gatherer society ?	0
when was integris baptist medical center part of u.s news and world reports best hospitals list ?	0
who took up leadership of the fund in january 2011 ?	0
in what century was the church established at the location ?	0
how long is the marzilibah funicular ?	0
over how many years did bell spend a great deal of time at beinn bhreagh ?	0
What are some of the symptoms of novel coronavirus pneumonia?	1
what action by a pub owner can result in his prosecution ?	0
What should a person implement to track the absence from school due to illness and the registration of the cause of the disease?	1
where is the city centre located ?	0
which comic character was the first to appear in a weekly magazine ?	0
"companies such as huawei , zte and lenovo have built what in nanjing ?"	0
"in what year was the film version of mary , queen of scots made ?"	0
"along with soft ac , on what station format might adult contemporary r&b be featured ?"	0
when was westminster diocese dissolved ?	0
how many college students does boston attract ?	0
Who has spread the outbreak to all continents?	1
who is interested in the degrees of phonemic length ?	0
what is considered the start of the modern comics in japan ?	0
What color does the tongue have?	1
What does surveillance of diseases mean?	1
when was the wanda l bass school of music and auditorium opened ?	0
who did bell marry in 1877 ?	0
where is football played ?	0
on what day would most of the games televised on the espn networks be played ?	0
What is the third edition of the National Health and Wellness Commission's work plan for infection prevention and control in medical institutions?	1
How often is high fever with impaired consciousness?	1
bell 's two remaining students were `` georgie '' sanders and who ?	0
of what genre was the musician keith sweat ?	0
what has catalan often been considered ?	0
during the latter half of the 19th century what ships became prevalent that were n't dependent on trade winds ?	0
what type of climate does oklahoma city ?	0
How many beats/min is shortness of breath?	1
"along with a public house 's address , licensee , and the licensee 's misdemeanors , what information was kept in licensing records ?"	0
what word is used in japan for comics ?	0
what is another name for estonian 's northern group 's western dialect ?	0
how many analogue terrestrial uhf channels does sure south atlantic ltd have ?	0
who was universal 's chairman of the board of directors after the standard captial takeover ?	0
what process is most commonly used ?	0
What happens when a child is diagnosed with a cold?	1
which company pays firefox to make their search engine the default on their browser ?	0
bell learned to accurately read lips even without knowing what ?	0
what is a pub licensed to sell ?	0
where does the yangtze river flow in nanjing ?	0
The Omicron strain has replaced which strain as the predominant prevalent strain?	1
"along with bing crosby , dean martin , nat king cole , the carpenters , percy faith and andy williams , who is an artist played on ac stations around christmastime but not otherwise ?"	0
What is a simple sampling method?	1
What is an example of a person who has close contact with a case?	1
what is the name of the famous mausoleum in nanjing ?	0
Where was the first confirmed case of 2019 coronavirus disease reported?	1
what was the policy that universal followed in its early years ?	0
What should alert for deterioration?	1
how far back does the foundation of the old ferryboat inn date ?	0
what notable figure worked as a sportscaster for abc ?	0
What was the number of confirmed coronavirus disease in the United States in 2019?	1
when did the licensing act 2003 come into effect ?	0
when did the french obtain algeria ?	0
what are catalan and valencian assumed to be ?	0
what did bell believe the reeds would turn the signal into ?	0
the commission felt that the bundling undermined what ?	0
how much % of production does the public sector cover ?	0
What is a deep sense of self-blame for each patient?	1
what countrys assistance helped radio mogadishu modernize ?	0
What is a supplement to cleaning the market?	1
What must be done to public areas daily?	1
Why should the cleaning utensils used in public areas be separated?	1
Which country confirmed more than 1 million people with coronavirus disease in 2019?	1
how many square miles is the city proper of boston ?	0
